STATE,Conductivity_Min_Log,Conductivity_Max_Log,Temperature_Avg,Temperature_Range,pH_Avg,pH_Range,Conductivity_Log_Avg,Conductivity_Log_Range
GUJARAT,7.6838639802564295,8.096817470572319,31.0,4.0,7.55,0.9000000000000004,7.890340725414374,0.4129534903158891
GUJARAT,7.836369760545124,7.836369760545124,31.0,0.0,8.2,0.0,7.836369760545124,0.0
GUJARAT,8.149312843635345,8.38206051742474,31.0,2.0,7.699999999999999,0.7999999999999998,8.265686680530042,0.23274767378939565
GUJARAT,7.559038255443384,7.615298339825815,28.5,1.0,7.75,0.3000000000000007,7.5871682976346,0.0562600843824308
GUJARAT,7.943782692458625,8.227108234348146,26.0,0.0,7.800000000000001,0.20000000000000018,8.085445463403385,0.2833255418895204
GUJARAT,8.431853144249223,9.001592700945706,25.5,1.0,7.050000000000001,0.7000000000000002,8.716722922597464,0.5697395566964829
GUJARAT,7.787796878181171,7.875499292445208,26.0,0.0,7.7,0.40000000000000036,7.831648085313189,0.08770241426403746
GUJARAT,6.429719478039138,6.74993119378857,29.0,0.0,7.55,0.09999999999999964,6.589825335913854,0.32021171574943263
GUJARAT,7.816416983691801,7.838737559599282,27.5,1.0,7.95,0.9000000000000004,7.827577271645541,0.02232057590748049
GUJARAT,6.710523109452428,7.029087564149662,28.5,3.0,7.75,0.3000000000000007,6.869805336801045,0.31856445469723393
GUJARAT,7.448333860897476,7.543802867501509,28.0,2.0,8.0,0.6000000000000005,7.496068364199493,0.09546900660403335
GUJARAT,7.783224016336037,8.03947991910045,28.0,2.0,8.2,0.5999999999999996,7.911351967718243,0.256255902764412
GUJARAT,7.9865049385539955,8.064950891749143,30.0,0.0,7.550000000000001,0.2999999999999998,8.02572791515157,0.07844595319514802
GUJARAT,7.086737934510577,7.213031659834869,28.0,2.0,8.2,0.20000000000000107,7.149884797172723,0.12629372532429262
GUJARAT,7.065613363597717,7.123672785204607,28.0,2.0,8.1,0.6000000000000005,7.094643074401162,0.05805942160688993
GUJARAT,6.873163834212518,7.016609683894219,25.5,1.0,7.8,0.0,6.944886759053368,0.1434458496817017
GUJARAT,7.2813856635702825,7.489970898834801,26.0,0.0,7.1,0.0,7.385678281202542,0.20858523526451833
GUJARAT,6.792344427470809,7.050989447068045,28.5,1.0,7.35,0.10000000000000053,6.921666937269427,0.2586450195972363
GUJARAT,8.091933455979893,8.091933455979893,29.0,0.0,7.8,0.5999999999999996,8.091933455979893,0.0
GUJARAT,7.249925536717988,7.533158807455563,31.0,4.0,8.0,0.8000000000000007,7.391542172086775,0.28323327073757554
GUJARAT,6.984716320118266,7.352441100243583,31.0,2.0,7.4,0.39999999999999947,7.168578710180924,0.3677247801253172
GUJARAT,6.668228248417403,6.668228248417403,28.0,0.0,7.3,0.0,6.668228248417403,0.0
GUJARAT,7.405495663199472,7.463936604468925,27.5,1.0,7.85,0.10000000000000053,7.434716133834199,0.05844094126945265
GUJARAT,7.878912912297133,8.165932137321585,28.0,4.0,7.6,0.0,8.02242252480936,0.2870192250244523
GUJARAT,6.333279628139691,6.517671272912275,26.0,2.0,7.45,0.09999999999999964,6.425475450525983,0.1843916447725844
GUJARAT,7.063903961472068,7.272398392570047,30.0,0.0,8.0,0.8000000000000007,7.168151177021057,0.2084944310979786
GUJARAT,7.697121317282625,8.15908865466791,30.5,1.0,7.85,0.10000000000000053,7.928104985975267,0.4619673373852846
GUJARAT,7.513709247839705,7.513709247839705,29.0,0.0,8.0,0.0,7.513709247839705,0.0
GUJARAT,6.8658910748834385,6.933423025730715,29.0,0.0,7.6,0.20000000000000018,6.899657050307077,0.06753195084727626
GUJARAT,8.527341522468053,8.5657928612523,29.0,2.0,7.75,1.1000000000000005,8.546567191860177,0.03845133878424711
GUJARAT,6.434546518787453,6.78332520060396,27.0,0.0,7.95,0.09999999999999964,6.608935859695706,0.3487786818165066
GUJARAT,7.476472381163905,7.4821189235521155,30.0,0.0,7.6499999999999995,1.0999999999999996,7.47929565235801,0.005646542388210385
GUJARAT,7.1276936993473985,7.496652438168283,29.0,0.0,8.15,0.7000000000000002,7.312173068757841,0.3689587388208846
GUJARAT,7.902857191280582,7.902857191280582,33.0,0.0,8.5,0.0,7.902857191280582,0.0
GUJARAT,8.676757761087575,8.939974177289633,29.0,0.0,7.199999999999999,0.20000000000000018,8.808365969188603,0.2632164162020576
GUJARAT,7.1693500166706,7.274479558773871,30.0,0.0,7.9,1.2000000000000002,7.221914787722236,0.10512954210327141
GUJARAT,9.531771484474337,9.55470991405776,29.0,2.0,7.6,0.39999999999999947,9.543240699266049,0.02293842958342296
GUJARAT,7.166265974133638,7.620705086838262,29.5,1.0,7.949999999999999,0.2999999999999998,7.39348553048595,0.4544391127046241
GUJARAT,5.948034989180646,7.323830566202317,25.5,1.0,7.5,1.1999999999999993,6.635932777691481,1.3757955770216714
GUJARAT,6.911747300251674,7.188412736496954,25.5,1.0,7.6,0.7999999999999998,7.050080018374314,0.2766654362452794
HARYANA,6.698268054115413,8.373553741214627,5.2,0.0,7.4,0.0,7.53591089766502,1.6752856870992137
HARYANA,7.372118028337787,7.372118028337787,33.1,0.0,7.4,0.0,7.372118028337787,0.0
HARYANA,6.484635235635252,7.039660349862076,18.0,10.0,7.25,0.09999999999999964,6.762147792748664,0.5550251142268241
HIMACHAL PRADESH,5.924255797414532,6.035481432524756,22.25,1.5,7.35,0.2999999999999998,5.979868614969645,0.1112256351102241
HIMACHAL PRADESH,6.198478716492308,6.450470422144176,25.5,5.0,8.0,0.1999999999999993,6.324474569318242,0.2519917056518679
HIMACHAL PRADESH,6.3835066348840055,6.3835066348840055,24.0,0.0,8.1,0.0,6.3835066348840055,0.0
HIMACHAL PRADESH,6.272877006546167,6.396929655216146,24.0,2.0,7.8,0.5999999999999996,6.334903330881157,0.1240526486699789
HIMACHAL PRADESH,5.872117789475416,6.5722825426940075,19.0,0.0,7.0,0.5999999999999996,6.222200166084711,0.7001647532185915
HIMACHAL PRADESH,5.662960480135946,5.916202062607435,16.0,4.0,7.15,0.5,5.7895812713716905,0.25324158247148887
HIMACHAL PRADESH,6.444131256700441,6.495265555937008,22.75,1.5,7.05,0.5,6.469698406318725,0.051134299236567315
HIMACHAL PRADESH,6.889591308354466,6.889591308354466,23.0,0.0,8.2,0.0,6.889591308354466,0.0
HIMACHAL PRADESH,6.493753839851686,6.493753839851686,24.0,0.0,7.9,0.0,6.493753839851686,0.0
HIMACHAL PRADESH,5.53338948872752,6.386879319362645,23.0,2.0,7.800000000000001,0.20000000000000018,5.960134404045083,0.8534898306351248
HIMACHAL PRADESH,5.777652323222656,6.52649485957079,15.5,5.0,7.9,0.0,6.152073591396723,0.7488425363481337
HIMACHAL PRADESH,8.679482094459956,8.890135107818843,11.5,5.0,7.6,0.39999999999999947,8.7848086011394,0.2106530133588862
HIMACHAL PRADESH,5.855071922202427,6.664409020350408,19.0,0.0,8.25,0.3000000000000007,6.259740471276418,0.8093370981479806
HIMACHAL PRADESH,6.298949246855942,6.466144724237619,25.25,3.5,7.55,0.09999999999999964,6.382546985546781,0.16719547738167684
HIMACHAL PRADESH,6.025865973825314,6.2422232654551655,25.0,2.0,7.3,0.40000000000000036,6.13404461964024,0.2163572916298513
HIMACHAL PRADESH,6.335054251498059,6.693323668269949,19.0,2.0,7.449999999999999,0.2999999999999998,6.514188959884004,0.35826941677188984
HIMACHAL PRADESH,6.152732694704104,6.52649485957079,12.5,3.0,7.25,0.3000000000000007,6.339613777137448,0.3737621648666858
HIMACHAL PRADESH,5.003946305945459,5.4116460518550396,18.0,0.0,7.45,1.0999999999999996,5.207796178900249,0.40769974590958036
HIMACHAL PRADESH,5.8944028342648505,5.8944028342648505,22.0,0.0,7.4,0.0,5.8944028342648505,0.0
HIMACHAL PRADESH,6.327936783729195,6.421622267806518,19.0,0.0,7.0,0.40000000000000036,6.374779525767856,0.09368548407732291
HIMACHAL PRADESH,5.723585101952381,5.723585101952381,9.0,0.0,7.7,0.0,5.723585101952381,0.0
HIMACHAL PRADESH,5.84354441703136,6.22455842927536,22.0,4.0,7.7,0.5999999999999996,6.03405142315336,0.381014012244
HIMACHAL PRADESH,5.8377304471659395,5.8377304471659395,21.0,0.0,7.3,0.0,5.8377304471659395,0.0
HIMACHAL PRADESH,6.180016653652572,6.29156913955832,25.0,0.0,7.7,0.0,6.235792896605446,0.11155248590574818
HIMACHAL PRADESH,5.75890177387728,6.0473721790462776,13.5,3.0,6.75,0.6999999999999993,5.903136976461779,0.28847040516899725
HIMACHAL PRADESH,5.3706380281276624,5.602118820879701,14.5,7.0,7.35,0.5,5.486378424503682,0.2314807927520386
HIMACHAL PRADESH,5.3471075307174685,6.267200548541362,16.0,0.0,7.25,0.3000000000000007,5.807154039629415,0.920093017823894
HIMACHAL PRADESH,5.10594547390058,5.3612921657094255,15.0,0.0,6.95,0.09999999999999964,5.233618819805002,0.25534669180884517
HIMACHAL PRADESH,5.10594547390058,5.342334251964811,19.0,0.0,6.800000000000001,0.20000000000000018,5.224139862932695,0.23638877806423064
HIMACHAL PRADESH,7.048386408721883,7.048386408721883,24.0,0.0,8.1,0.0,7.048386408721883,0.0
HIMACHAL PRADESH,6.282266746896006,6.553933404025811,23.5,1.0,7.4,1.0,6.4181000754609085,0.27166665712980453
HIMACHAL PRADESH,6.520621127558696,6.580639137284949,17.0,4.0,8.55,1.0999999999999996,6.550630132421823,0.06001800972625304
HIMACHAL PRADESH,5.937536205082426,6.234410725718371,25.25,2.5,7.550000000000001,0.7000000000000002,6.085973465400398,0.2968745206359449
JAMMU & KASHMIR,5.831882477283517,5.831882477283517,24.0,0.0,8.0,0.0,5.831882477283517,0.0
JAMMU & KASHMIR,5.8888779583328805,5.8888779583328805,23.0,0.0,7.4,0.0,5.8888779583328805,0.0
JAMMU & KASHMIR,5.855071922202427,5.855071922202427,24.0,0.0,7.7,0.0,5.855071922202427,0.0
JAMMU & KASHMIR,5.814130531825066,5.814130531825066,22.0,0.0,7.6,0.0,5.814130531825066,0.0
JAMMU & KASHMIR,6.208590026096629,6.208590026096629,18.0,0.0,7.3,0.0,6.208590026096629,0.0
JAMMU & KASHMIR,6.042632833682381,6.042632833682381,23.0,0.0,7.9,0.0,6.042632833682381,0.0
JAMMU & KASHMIR,6.398594934535208,6.398594934535208,20.0,0.0,6.9,0.0,6.398594934535208,0.0
JAMMU & KASHMIR,5.831882477283517,5.831882477283517,24.0,0.0,7.5,0.0,5.831882477283517,0.0
JAMMU & KASHMIR,6.329720905522696,6.329720905522696,21.0,0.0,8.3,0.0,6.329720905522696,0.0
JAMMU & KASHMIR,6.16541785423142,6.16541785423142,22.0,0.0,7.3,0.0,6.16541785423142,0.0
JHARKHAND,5.484796933490655,5.564520407322694,25.5,19.0,7.8,0.7999999999999989,5.524658670406675,0.07972347383203893
JHARKHAND,5.564520407322694,5.680172609017068,24.5,19.0,7.55,0.09999999999999964,5.622346508169881,0.11565220169437396
KARNATAKA,4.9344739331306915,5.19295685089021,27.5,1.0,7.0,0.5999999999999996,5.063715392010451,0.2584829177595189
KERALA,5.225746673713202,5.356586274672012,24.5,7.0,6.85,1.8999999999999995,5.291166474192607,0.13083960095881064
KERALA,5.10594547390058,5.293304824724492,28.5,3.0,6.25,0.3000000000000007,5.199625149312537,0.18735935082391197
KERALA,3.6375861597263857,4.61512051684126,27.5,1.0,5.15,1.7000000000000002,4.126353338283822,0.977534357114874
KERALA,5.288267030694535,5.616771097666572,29.5,1.0,7.699999999999999,0.20000000000000018,5.452519064180553,0.3285040669720365
KERALA,4.727387818712341,4.890349128221754,29.5,1.0,5.95,0.9000000000000004,4.808868473467047,0.1629613095094129
KERALA,5.44673737166631,6.042632833682381,27.5,1.0,6.15,0.5,5.744685102674346,0.5958954620160712
KERALA,4.997212273764115,5.389071729816501,29.0,2.0,6.35,0.10000000000000053,5.193142001790308,0.39185945605238626
KERALA,4.736198448394496,4.859812404361672,30.0,2.0,5.25,0.3000000000000007,4.798005426378084,0.12361395596717628
KERALA,5.351858133476067,5.356586274672012,23.0,4.0,7.1,1.3999999999999995,5.3542222040740395,0.004728141195945668
KERALA,5.5093883366279774,6.0014148779611505,29.5,1.0,5.75,0.09999999999999964,5.755401607294564,0.49202654133317303
KERALA,4.51085950651685,4.762173934797756,28.0,0.0,5.25,0.6999999999999993,4.636516720657303,0.25131442828090655
KERALA,4.174387269895637,4.276666119016055,27.5,1.0,5.35,0.2999999999999998,4.225526694455846,0.10227884912041851
KERALA,4.23410650459726,4.330733340286331,27.0,4.0,5.7,0.0,4.282419922441795,0.09662683568907138
KERALA,6.508769136971682,6.775366090936392,27.5,1.0,7.35,0.5,6.642067613954037,0.2665969539647097
KERALA,5.099866427824199,5.220355825078324,23.0,2.0,6.85,0.10000000000000053,5.160111126451262,0.12048939725412566
KERALA,5.111987788356544,5.278114659230517,22.0,2.0,6.65,0.8999999999999995,5.195051223793531,0.16612687087397315
KERALA,5.493061443340548,5.5254529391317835,26.0,2.0,5.0,1.8000000000000007,5.509257191236166,0.032391495791235236
KERALA,5.802118375377063,6.0014148779611505,23.0,2.0,6.949999999999999,0.2999999999999998,5.901766626669106,0.1992965025840876
KERALA,5.278114659230517,5.641907070938114,22.5,1.0,7.4,0.39999999999999947,5.460010865084316,0.363792411707597
KERALA,4.499809670330265,4.574710978503383,29.5,1.0,6.4,0.6000000000000005,4.537260324416824,0.0749013081731178
KERALA,5.327876168789581,5.58724865840025,26.0,0.0,7.0,0.40000000000000036,5.457562413594916,0.2593724896106684
KERALA,5.14166355650266,5.5254529391317835,24.0,8.0,5.550000000000001,0.7000000000000002,5.333558247817222,0.3837893826291232
KERALA,4.969813299576001,5.187385805840755,26.0,0.0,6.55,0.09999999999999964,5.078599552708377,0.21757250626475422
KERALA,4.634728988229636,5.420534999272286,28.0,2.0,6.85,0.2999999999999998,5.027631993750961,0.7858060110426504
KERALA,5.0689042022202315,5.978885764901122,28.0,2.0,6.300000000000001,0.20000000000000018,5.523894983560677,0.9099815626808905
KERALA,4.962844630259907,5.043425116919247,23.5,3.0,6.3,0.5999999999999996,5.003134873589577,0.08058048665933981
KERALA,5.225746673713202,5.598421958998375,26.5,3.0,5.199999999999999,0.7999999999999998,5.412084316355788,0.37267528528517335
KERALA,5.293304824724492,5.739792912179234,28.0,4.0,5.45,0.09999999999999964,5.5165488684518635,0.44648808745474167
KERALA,5.049856007249537,5.365976015021851,29.5,1.0,7.7,0.5999999999999996,5.207916011135694,0.3161200077723141
KERALA,4.804021044733257,4.859812404361672,28.0,2.0,6.4,0.6000000000000005,4.831916724547464,0.055791359628415194
KERALA,5.117993812416755,5.796057750765372,26.0,0.0,6.05,0.09999999999999964,5.457025781591064,0.6780639383486164
KERALA,4.394449154672439,4.787491742782046,29.0,2.0,5.85,0.8999999999999995,4.5909704487272425,0.3930425881096067
KERALA,5.877735781779639,6.467698726104354,29.5,3.0,7.0,0.0,6.172717253941997,0.5899629443247152
KERALA,5.902633333401366,6.315358001522335,27.0,2.0,7.05,0.09999999999999964,6.10899566746185,0.4127246681209691
LAKSHADWEEP,6.5722825426940075,6.5722825426940075,28.5,0.0,7.3,0.0,6.5722825426940075,0.0
LAKSHADWEEP,6.777646593635117,6.777646593635117,29.3,0.0,7.1,0.0,6.777646593635117,0.0
LAKSHADWEEP,6.834108738813838,6.928537818164665,29.45,1.1000000000000014,6.85,0.2999999999999998,6.881323278489251,0.09442907935082712
LAKSHADWEEP,6.957497370876951,7.444248649496705,30.5,0.20000000000000284,6.8,0.40000000000000036,7.200873010186829,0.48675127861975387
LAKSHADWEEP,6.843749949006225,6.843749949006225,29.0,0.0,7.2,0.0,6.843749949006225,0.0
LAKSHADWEEP,6.919683849847411,7.43955930913332,30.4,0.40000000000000213,7.3,0.5999999999999996,7.179621579490366,0.5198754592859087
LAKSHADWEEP,6.587550014824796,6.731018100482083,29.05,0.5,7.5,0.0,6.659284057653439,0.14346808565728697
LAKSHADWEEP,6.9975959829819265,7.004881989712859,29.55,0.8999999999999986,7.25,0.09999999999999964,7.001238986347393,0.007286006730932826
LAKSHADWEEP,6.486160788944089,6.54534966033442,30.65,0.5,6.800000000000001,0.7999999999999998,6.515755224639254,0.059188871390331244
LAKSHADWEEP,6.759255270663693,6.759255270663693,29.0,0.0,7.2,0.0,6.759255270663693,0.0
LAKSHADWEEP,6.688354713946762,6.688354713946762,27.0,0.0,7.4,0.0,6.688354713946762,0.0
LAKSHADWEEP,6.98933526597456,6.9985096422506015,29.6,1.1999999999999993,7.35,0.10000000000000053,6.993922454112581,0.00917437627604123
LAKSHADWEEP,6.573680166960646,6.573680166960646,28.8,0.0,7.2,0.0,6.573680166960646,0.0
LAKSHADWEEP,6.932447891572509,7.114769448366463,29.9,1.4000000000000021,7.5,0.40000000000000036,7.0236086699694855,0.182321556793954
LAKSHADWEEP,6.586171654854675,6.904750769961838,30.4,0.40000000000000213,6.6,0.0,6.745461212408257,0.3185791151071635
LAKSHADWEEP,7.002155954403621,7.6638772587034705,30.65,0.3000000000000007,7.5,0.40000000000000036,7.333016606553546,0.6617213042998493
LAKSHADWEEP,6.285998094508865,6.52795791762255,29.9,1.8000000000000007,7.1,0.0,6.4069780060657076,0.24195982311368525
LAKSHADWEEP,7.186144304522325,8.261268150577648,29.700000000000003,0.1999999999999993,7.2,0.40000000000000036,7.723706227549986,1.0751238460553223
LAKSHADWEEP,6.698268054115413,6.814542897259958,30.549999999999997,0.6999999999999993,6.45,0.5,6.756405475687686,0.11627484314454506
LAKSHADWEEP,6.655440350367647,7.179307969504034,30.1,0.40000000000000213,7.45,0.09999999999999964,6.917374159935841,0.5238676191363867
LAKSHADWEEP,7.167809184316444,7.458186157340487,30.0,1.3999999999999986,7.25,0.3000000000000007,7.312997670828466,0.29037697302404286
LAKSHADWEEP,6.841615476477592,7.039660349862076,29.4,1.1999999999999993,7.4,0.6000000000000005,6.940637913169834,0.19804487338448418
LAKSHADWEEP,6.432940092739179,6.432940092739179,28.8,0.0,7.2,0.0,6.432940092739179,0.0
LAKSHADWEEP,6.175867270105761,6.175867270105761,28.3,0.0,7.3,0.0,6.175867270105761,0.0
LAKSHADWEEP,8.177796683277778,8.83651926920248,29.6,1.1999999999999993,7.0,0.1999999999999993,8.50715797624013,0.6587225859247017
LAKSHADWEEP,7.451241684987676,8.177796683277778,29.6,1.1999999999999993,6.85,0.10000000000000053,7.8145191841327275,0.7265549982901023
LAKSHADWEEP,6.651571873589727,6.871091294610546,29.95,1.5,7.4,0.20000000000000018,6.7613315841001365,0.21951942102081823
LAKSHADWEEP,6.692083742506628,7.00033446027523,29.5,0.7999999999999972,7.0,0.0,6.846209101390929,0.308250717768602
LAKSHADWEEP,7.186144304522325,7.875119281040293,29.549999999999997,1.3000000000000007,7.3,0.40000000000000036,7.530631792781309,0.6889749765179678
LAKSHADWEEP,6.38856140554563,6.428105272684596,30.0,2.0,7.2,0.0,6.408333339115114,0.03954386713896607
LAKSHADWEEP,6.335054251498059,6.335054251498059,27.8,0.0,7.3,0.0,6.335054251498059,0.0
LAKSHADWEEP,5.924255797414532,5.924255797414532,28.7,0.0,7.4,0.0,5.924255797414532,0.0
LAKSHADWEEP,6.900730664045173,7.155396301896734,29.9,1.4000000000000021,7.4,0.0,7.028063482970953,0.25466563785156104
LAKSHADWEEP,6.933423025730715,7.938445551164788,30.450000000000003,0.3000000000000007,6.9,0.6000000000000005,7.4359342884477515,1.0050225254340734
LAKSHADWEEP,7.385230923066573,7.659642954564682,29.700000000000003,1.1999999999999993,7.6,0.39999999999999947,7.522436938815628,0.2744120314981089
LAKSHADWEEP,6.898714534329988,6.898714534329988,29.0,0.0,7.1,0.0,6.898714534329988,0.0
LAKSHADWEEP,6.776506992372183,6.776506992372183,27.3,0.0,7.2,0.0,6.776506992372183,0.0
LAKSHADWEEP,6.587550014824796,7.444833273892193,29.9,0.1999999999999993,7.6,0.7999999999999998,7.016191644358495,0.8572832590673976
LAKSHADWEEP,6.841615476477592,6.841615476477592,27.2,0.0,7.2,0.0,6.841615476477592,0.0
LAKSHADWEEP,6.498282149476434,6.498282149476434,28.1,0.0,7.2,0.0,6.498282149476434,0.0
LAKSHADWEEP,6.985641817639208,7.059617628291383,29.2,0.6000000000000014,6.85,0.10000000000000053,7.022629722965295,0.07397581065217462
LAKSHADWEEP,6.499787040655854,6.522092798170152,29.200000000000003,0.8000000000000007,7.4,0.20000000000000018,6.510939919413003,0.022305757514297753
MADHYA PRADESH,6.129050210060545,6.522092798170152,21.5,3.0,7.699999999999999,0.20000000000000018,6.325571504115349,0.3930425881096067
MADHYA PRADESH,6.212606095751519,6.212606095751519,21.8,0.0,7.3,0.0,6.212606095751519,0.0
MADHYA PRADESH,6.20050917404269,6.329720905522696,28.4,3.1999999999999993,7.3,0.40000000000000036,6.2651150397826925,0.1292117314800061
MADHYA PRADESH,6.037870919922137,6.037870919922137,21.2,0.0,7.300000000000001,0.20000000000000018,6.037870919922137,0.0
MADHYA PRADESH,6.335054251498059,6.508769136971682,21.0,0.0,7.35,0.10000000000000053,6.42191169423487,0.1737148854736228
MADHYA PRADESH,6.0844994130751715,6.0844994130751715,21.3,0.0,7.300000000000001,0.20000000000000018,6.0844994130751715,0.0
MADHYA PRADESH,5.564520407322694,6.272877006546167,21.3,0.6000000000000014,7.3,0.0,5.91869870693443,0.7083565992234737
MADHYA PRADESH,6.111467339502679,6.393590753950631,28.65,2.6999999999999993,7.3,0.40000000000000036,6.252529046726655,0.28212341444795275
MADHYA PRADESH,6.025865973825314,6.025865973825314,26.6,0.0,7.3,0.0,6.025865973825314,0.0
MADHYA PRADESH,5.924255797414532,6.55250788703459,28.6,2.8000000000000007,7.4,0.20000000000000018,6.238381842224561,0.6282520896200579
MADHYA PRADESH,6.1070228877422545,6.1070228877422545,26.5,0.0,7.6,0.0,6.1070228877422545,0.0
MADHYA PRADESH,5.564520407322694,5.739792912179234,28.25,3.5,7.45,0.09999999999999964,5.652156659750964,0.17527250485654022
MADHYA PRADESH,6.20050917404269,6.329720905522696,27.4,1.1999999999999993,7.3,0.40000000000000036,6.2651150397826925,0.1292117314800061
MADHYA PRADESH,7.313886831633462,7.313886831633462,26.0,0.0,7.5,0.0,7.313886831633462,0.0
MADHYA PRADESH,7.3938782901077555,7.3938782901077555,24.0,0.0,7.9,0.0,7.3938782901077555,0.0
MADHYA PRADESH,6.018593214496234,6.1070228877422545,28.25,3.5,7.55,0.09999999999999964,6.062808051119244,0.08842967324602036
MADHYA PRADESH,6.169610732491456,6.925595197110468,21.0,0.0,7.9,1.0,6.547602964800962,0.7559844646190115
MADHYA PRADESH,5.700443573390687,6.297109319933935,21.6,1.1999999999999993,7.300000000000001,0.20000000000000018,5.998776446662311,0.5966657465432483
MADHYA PRADESH,6.63200177739563,7.59890045687141,26.0,4.0,7.1,0.20000000000000018,7.11545111713352,0.9668986794757792
MADHYA PRADESH,6.584791392385716,6.584791392385716,27.5,5.0,7.75,0.6999999999999993,6.584791392385716,0.0
MADHYA PRADESH,6.606650186198215,8.234299635696253,23.5,7.0,7.35,0.5,7.4204749109472345,1.6276494494980378
MADHYA PRADESH,6.272877006546167,7.050122520269059,26.0,4.0,7.4,1.0,6.661499763407614,0.7772455137228915
MADHYA PRADESH,6.921658184151129,7.119635638017636,24.0,2.0,7.05,0.09999999999999964,7.020646911084382,0.1979774538665069
MADHYA PRADESH,7.072421900537371,7.072421900537371,28.0,0.0,7.4,0.0,7.072421900537371,0.0
MADHYA PRADESH,5.958424693029782,5.958424693029782,26.0,0.0,7.9,0.0,5.958424693029782,0.0
MADHYA PRADESH,6.608000625296087,6.744059186311348,27.5,1.0,7.5,0.5999999999999996,6.676029905803717,0.13605856101526115
MADHYA PRADESH,6.9411900550683745,6.9411900550683745,25.0,0.0,7.2,0.0,6.9411900550683745,0.0
MADHYA PRADESH,5.60947179518496,6.699500340161678,28.5,1.0,7.45,0.09999999999999964,6.154486067673319,1.0900285449767182
MADHYA PRADESH,6.546785410760524,8.494538500851432,22.5,3.0,7.85,0.5,7.520661955805978,1.9477530900909077
MADHYA PRADESH,7.641084249174914,7.8724551500639794,22.0,2.0,7.35,0.10000000000000053,7.756769699619447,0.23137090088906564
MADHYA PRADESH,6.698268054115413,6.890609120147166,22.0,4.0,7.65,0.2999999999999998,6.79443858713129,0.19234106603175327
MADHYA PRADESH,6.586171654854675,6.674561391814426,28.5,5.0,7.7,0.0,6.63036652333455,0.08838973695975127
MADHYA PRADESH,7.226936018493289,7.260522598089852,27.45,1.1000000000000014,7.15,0.10000000000000053,7.24372930829157,0.033586579596563304
MADHYA PRADESH,6.8966943316227125,6.931471805599453,26.0,4.0,7.05,0.09999999999999964,6.914083068611083,0.03477747397674058
MADHYA PRADESH,5.910796644040527,5.910796644040527,21.2,0.0,7.35,0.2999999999999998,5.910796644040527,0.0
MADHYA PRADESH,5.645446897643238,5.645446897643238,21.2,0.0,7.35,0.5,5.645446897643238,0.0
MADHYA PRADESH,6.541029999189903,6.541029999189903,29.5,3.0,7.699999999999999,0.7999999999999998,6.541029999189903,0.0
MADHYA PRADESH,7.652070746116482,8.02322468471667,26.0,8.0,7.6,0.39999999999999947,7.837647715416576,0.3711539386001883
MADHYA PRADESH,7.215239978730097,7.332369205929062,22.5,3.0,7.0,1.0,7.273804592329579,0.11712922719896479
MADHYA PRADESH,6.198478716492308,6.380122536899765,27.9,0.1999999999999993,8.05,0.09999999999999964,6.289300626696036,0.18164382040745686
MADHYA PRADESH,6.192362489474872,6.416732282512326,28.25,0.5,8.05,0.09999999999999964,6.304547385993599,0.22436979303745375
MADHYA PRADESH,7.529406457837013,7.529406457837013,24.0,0.0,7.3,0.0,7.529406457837013,0.0
MADHYA PRADESH,6.683360945766275,6.728628613084702,27.0,0.0,7.6,0.39999999999999947,6.705994779425488,0.04526766731842713
MADHYA PRADESH,6.023447592961033,6.416732282512326,21.0,0.0,7.550000000000001,0.2999999999999998,6.220089937736679,0.3932846895512929
MADHYA PRADESH,6.061456918928017,6.061456918928017,22.3,0.0,7.45,0.09999999999999964,6.061456918928017,0.0
MADHYA PRADESH,7.389563953677635,7.477604243197589,26.0,0.0,7.5,0.0,7.433584098437612,0.08804028951995324
MADHYA PRADESH,5.916202062607435,6.7464121285733745,25.5,3.0,7.5,0.8000000000000007,6.331307095590405,0.8302100659659395
MADHYA PRADESH,7.978996370854115,8.14351740579748,25.0,0.0,7.35,0.2999999999999998,8.061256888325797,0.16452103494336523
MADHYA PRADESH,7.623153068476902,7.878912912297133,21.5,3.0,7.5,0.1999999999999993,7.751032990387017,0.25575984382023087
MADHYA PRADESH,7.862497197230545,7.98514393119862,21.5,3.0,7.65,0.2999999999999998,7.923820564214583,0.12264673396807524
MADHYA PRADESH,6.828712071641684,7.418780882750794,21.5,3.0,7.6,0.20000000000000018,7.123746477196239,0.5900688111091101
MADHYA PRADESH,7.349873704738337,7.349873704738337,22.0,0.0,7.8,0.0,7.349873704738337,0.0
MAHARASHTRA,6.48768401848461,6.9975959829819265,26.0,2.0,7.95,0.09999999999999964,6.742640000733268,0.5099119644973165
MAHARASHTRA,6.862757913051401,7.739359202689098,22.5,1.0,7.199999999999999,0.20000000000000018,7.301058557870249,0.8766012896376969
MAHARASHTRA,7.166265974133638,8.6628507638386,23.0,6.0,7.65,0.5,7.914558368986119,1.4965847897049622
MAHARASHTRA,6.646390514847729,6.898714534329988,22.0,0.0,7.45,0.09999999999999964,6.772552524588859,0.25232401948225913
MAHARASHTRA,6.907755278982137,6.907755278982137,21.0,0.0,7.1,0.0,6.907755278982137,0.0
MAHARASHTRA,6.386879319362645,6.878326468291325,28.0,0.0,7.7,0.5999999999999996,6.632602893826985,0.49144714892868
